,Soort_misdrijf,Perioden,Regio's,Provincie,Aantal_misdrijven,Misdrijven_relatief(%),Aantal_misdrijven_genormaliseerd,Aantal_misdrijven_klasse
11535,3 Gewelds- en seksuele misdrijven,2013,Montfoort,Utrecht,30.0,8.0,0.00029513034923757994,Midden
11536,3 Gewelds- en seksuele misdrijven,2014,Montfoort,Utrecht,25.0,7.0,0.00024594195769798326,Midden
11537,3 Gewelds- en seksuele misdrijven,2015,Montfoort,Utrecht,25.0,7.0,0.00024594195769798326,Midden
11538,3 Gewelds- en seksuele misdrijven,2016,Montfoort,Utrecht,25.0,8.0,0.00024594195769798326,Midden
11539,3 Gewelds- en seksuele misdrijven,2017,Montfoort,Utrecht,25.0,8.0,0.00024594195769798326,Midden
11540,4 Misdrijven WvSr (overig),2013,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11541,4 Misdrijven WvSr (overig),2014,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11542,4 Misdrijven WvSr (overig),2015,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11543,4 Misdrijven WvSr (overig),2016,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11544,4 Misdrijven WvSr (overig),2017,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11545,5 Verkeersmisdrijven,2013,Montfoort,Utrecht,65.0,17.0,0.0006394490900147565,Midden
11546,5 Verkeersmisdrijven,2014,Montfoort,Utrecht,65.0,17.0,0.0006394490900147565,Midden
11547,5 Verkeersmisdrijven,2015,Montfoort,Utrecht,75.0,21.0,0.0007378258730939499,Midden
11548,5 Verkeersmisdrijven,2016,Montfoort,Utrecht,55.0,17.0,0.0005410723069355632,Midden
11549,5 Verkeersmisdrijven,2017,Montfoort,Utrecht,50.0,15.0,0.0004918839153959665,Midden
11550,6 Drugsmisdrijven,2013,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11551,6 Drugsmisdrijven,2014,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11552,6 Drugsmisdrijven,2015,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11553,6 Drugsmisdrijven,2016,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11554,6 Drugsmisdrijven,2017,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11555,7 (Vuur)wapenmisdrijven,2013,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11556,7 (Vuur)wapenmisdrijven,2014,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11557,7 (Vuur)wapenmisdrijven,2015,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11558,7 (Vuur)wapenmisdrijven,2016,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11559,7 (Vuur)wapenmisdrijven,2017,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11560,9 Misdrijven overige wetten,2013,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11561,9 Misdrijven overige wetten,2014,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11562,9 Misdrijven overige wetten,2015,Montfoort,Utrecht,5.0,1.0,4.918839153959666e-05,Laag
11563,9 Misdrijven overige wetten,2016,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11564,9 Misdrijven overige wetten,2017,Montfoort,Utrecht,0.0,0.0,0.0,Laag
11565,"Misdrijven, totaal",2013,Mook en Middelaar,Limburg,340.0,100.0,0.0033448106246925726,Hoog
11566,"Misdrijven, totaal",2014,Mook en Middelaar,Limburg,320.0,100.0,0.0031480570585341863,Midden
11567,"Misdrijven, totaal",2015,Mook en Middelaar,Limburg,290.0,100.0,0.0028529267092966062,Midden
11568,"Misdrijven, totaal",2016,Mook en Middelaar,Limburg,280.0,100.0,0.002754549926217413,Midden
11569,"Misdrijven, totaal",2017,Mook en Middelaar,Limburg,255.0,100.0,0.0025086079685194295,Midden
11570,1 Vermogensmisdrijven,2013,Mook en Middelaar,Limburg,240.0,71.0,0.0023610427939006395,Midden
11571,1 Vermogensmisdrijven,2014,Mook en Middelaar,Limburg,220.0,68.0,0.002164289227742253,Midden
11572,1 Vermogensmisdrijven,2015,Mook en Middelaar,Limburg,190.0,66.0,0.001869158878504673,Midden
11573,1 Vermogensmisdrijven,2016,Mook en Middelaar,Limburg,190.0,67.0,0.001869158878504673,Midden
11574,1 Vermogensmisdrijven,2017,Mook en Middelaar,Limburg,180.0,71.0,0.0017707820954254796,Midden
11575,"2 Vernielingen, misdr.openb.orde/gezag",2013,Mook en Middelaar,Limburg,45.0,13.0,0.0004426955238563699,Midden
11576,"2 Vernielingen, misdr.openb.orde/gezag",2014,Mook en Middelaar,Limburg,45.0,14.0,0.0004426955238563699,Midden
11577,"2 Vernielingen, misdr.openb.orde/gezag",2015,Mook en Middelaar,Limburg,30.0,10.0,0.00029513034923757994,Midden
11578,"2 Vernielingen, misdr.openb.orde/gezag",2016,Mook en Middelaar,Limburg,45.0,16.0,0.0004426955238563699,Midden
11579,"2 Vernielingen, misdr.openb.orde/gezag",2017,Mook en Middelaar,Limburg,35.0,14.0,0.0003443187407771766,Midden
11580,3 Gewelds- en seksuele misdrijven,2013,Mook en Middelaar,Limburg,30.0,9.0,0.00029513034923757994,Midden
11581,3 Gewelds- en seksuele misdrijven,2014,Mook en Middelaar,Limburg,10.0,3.0,9.837678307919332e-05,Laag
11582,3 Gewelds- en seksuele misdrijven,2015,Mook en Middelaar,Limburg,20.0,7.0,0.00019675356615838664,Midden
11583,3 Gewelds- en seksuele misdrijven,2016,Mook en Middelaar,Limburg,20.0,7.0,0.00019675356615838664,Midden
11584,3 Gewelds- en seksuele misdrijven,2017,Mook en Middelaar,Limburg,15.0,5.0,0.00014756517461878997,Midden
11585,4 Misdrijven WvSr (overig),2013,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11586,4 Misdrijven WvSr (overig),2014,Mook en Middelaar,Limburg,5.0,1.0,4.918839153959666e-05,Laag
11587,4 Misdrijven WvSr (overig),2015,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11588,4 Misdrijven WvSr (overig),2016,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11589,4 Misdrijven WvSr (overig),2017,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11590,5 Verkeersmisdrijven,2013,Mook en Middelaar,Limburg,20.0,6.0,0.00019675356615838664,Midden
11591,5 Verkeersmisdrijven,2014,Mook en Middelaar,Limburg,40.0,12.0,0.0003935071323167733,Midden
11592,5 Verkeersmisdrijven,2015,Mook en Middelaar,Limburg,35.0,13.0,0.0003443187407771766,Midden
11593,5 Verkeersmisdrijven,2016,Mook en Middelaar,Limburg,25.0,8.0,0.00024594195769798326,Midden
11594,5 Verkeersmisdrijven,2017,Mook en Middelaar,Limburg,25.0,9.0,0.00024594195769798326,Midden
11595,6 Drugsmisdrijven,2013,Mook en Middelaar,Limburg,5.0,1.0,4.918839153959666e-05,Laag
11596,6 Drugsmisdrijven,2014,Mook en Middelaar,Limburg,5.0,1.0,4.918839153959666e-05,Laag
11597,6 Drugsmisdrijven,2015,Mook en Middelaar,Limburg,5.0,2.0,4.918839153959666e-05,Laag
11598,6 Drugsmisdrijven,2016,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11599,6 Drugsmisdrijven,2017,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11600,7 (Vuur)wapenmisdrijven,2013,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11601,7 (Vuur)wapenmisdrijven,2014,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11602,7 (Vuur)wapenmisdrijven,2015,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11603,7 (Vuur)wapenmisdrijven,2016,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11604,7 (Vuur)wapenmisdrijven,2017,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11605,9 Misdrijven overige wetten,2013,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11606,9 Misdrijven overige wetten,2014,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11607,9 Misdrijven overige wetten,2015,Mook en Middelaar,Limburg,5.0,2.0,4.918839153959666e-05,Laag
11608,9 Misdrijven overige wetten,2016,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11609,9 Misdrijven overige wetten,2017,Mook en Middelaar,Limburg,0.0,0.0,0.0,Laag
11610,"Misdrijven, totaal",2013,Muiden,Noord-Holland,660.0,100.0,0.006492867683226758,Hoog
11611,"Misdrijven, totaal",2014,Muiden,Noord-Holland,545.0,100.0,0.005361534677816035,Hoog
11612,"Misdrijven, totaal",2015,Muiden,Noord-Holland,490.0,100.0,0.004820462370880472,Hoog
11613,"Misdrijven, totaal",2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11614,"Misdrijven, totaal",2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11615,1 Vermogensmisdrijven,2013,Muiden,Noord-Holland,425.0,65.0,0.004181013280865716,Hoog
11616,1 Vermogensmisdrijven,2014,Muiden,Noord-Holland,315.0,58.0,0.0030988686669945896,Midden
11617,1 Vermogensmisdrijven,2015,Muiden,Noord-Holland,305.0,63.0,0.0030004918839153963,Midden
11618,1 Vermogensmisdrijven,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11619,1 Vermogensmisdrijven,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11620,"2 Vernielingen, misdr.openb.orde/gezag",2013,Muiden,Noord-Holland,65.0,10.0,0.0006394490900147565,Midden
11621,"2 Vernielingen, misdr.openb.orde/gezag",2014,Muiden,Noord-Holland,45.0,8.0,0.0004426955238563699,Midden
11622,"2 Vernielingen, misdr.openb.orde/gezag",2015,Muiden,Noord-Holland,45.0,9.0,0.0004426955238563699,Midden
11623,"2 Vernielingen, misdr.openb.orde/gezag",2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11624,"2 Vernielingen, misdr.openb.orde/gezag",2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11625,3 Gewelds- en seksuele misdrijven,2013,Muiden,Noord-Holland,35.0,5.0,0.0003443187407771766,Midden
11626,3 Gewelds- en seksuele misdrijven,2014,Muiden,Noord-Holland,25.0,5.0,0.00024594195769798326,Midden
11627,3 Gewelds- en seksuele misdrijven,2015,Muiden,Noord-Holland,15.0,3.0,0.00014756517461878997,Midden
11628,3 Gewelds- en seksuele misdrijven,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11629,3 Gewelds- en seksuele misdrijven,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11630,4 Misdrijven WvSr (overig),2013,Muiden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11631,4 Misdrijven WvSr (overig),2014,Muiden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11632,4 Misdrijven WvSr (overig),2015,Muiden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11633,4 Misdrijven WvSr (overig),2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11634,4 Misdrijven WvSr (overig),2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11635,5 Verkeersmisdrijven,2013,Muiden,Noord-Holland,120.0,18.0,0.0011805213969503198,Midden
11636,5 Verkeersmisdrijven,2014,Muiden,Noord-Holland,150.0,28.0,0.0014756517461878998,Midden
11637,5 Verkeersmisdrijven,2015,Muiden,Noord-Holland,115.0,24.0,0.001131333005410723,Midden
11638,5 Verkeersmisdrijven,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11639,5 Verkeersmisdrijven,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11640,6 Drugsmisdrijven,2013,Muiden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11641,6 Drugsmisdrijven,2014,Muiden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11642,6 Drugsmisdrijven,2015,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11643,6 Drugsmisdrijven,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11644,6 Drugsmisdrijven,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11645,7 (Vuur)wapenmisdrijven,2013,Muiden,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
11646,7 (Vuur)wapenmisdrijven,2014,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11647,7 (Vuur)wapenmisdrijven,2015,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11648,7 (Vuur)wapenmisdrijven,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11649,7 (Vuur)wapenmisdrijven,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11650,9 Misdrijven overige wetten,2013,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11651,9 Misdrijven overige wetten,2014,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11652,9 Misdrijven overige wetten,2015,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11653,9 Misdrijven overige wetten,2016,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11654,9 Misdrijven overige wetten,2017,Muiden,Noord-Holland,0.0,0.0,0.0,Laag
11655,"Misdrijven, totaal",2013,Naarden,Noord-Holland,980.0,100.0,0.009640924741760945,Hoog
11656,"Misdrijven, totaal",2014,Naarden,Noord-Holland,770.0,100.0,0.007575012297097885,Hoog
11657,"Misdrijven, totaal",2015,Naarden,Noord-Holland,795.0,100.0,0.007820954254795868,Hoog
11658,"Misdrijven, totaal",2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11659,"Misdrijven, totaal",2017,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11660,1 Vermogensmisdrijven,2013,Naarden,Noord-Holland,645.0,66.0,0.006345302508607969,Hoog
11661,1 Vermogensmisdrijven,2014,Naarden,Noord-Holland,480.0,62.0,0.004722085587801279,Hoog
11662,1 Vermogensmisdrijven,2015,Naarden,Noord-Holland,525.0,66.0,0.005164781111657649,Hoog
11663,1 Vermogensmisdrijven,2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11664,1 Vermogensmisdrijven,2017,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11665,"2 Vernielingen, misdr.openb.orde/gezag",2013,Naarden,Noord-Holland,115.0,12.0,0.001131333005410723,Midden
11666,"2 Vernielingen, misdr.openb.orde/gezag",2014,Naarden,Noord-Holland,105.0,13.0,0.0010329562223315297,Midden
11667,"2 Vernielingen, misdr.openb.orde/gezag",2015,Naarden,Noord-Holland,95.0,12.0,0.0009345794392523365,Midden
11668,"2 Vernielingen, misdr.openb.orde/gezag",2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11669,"2 Vernielingen, misdr.openb.orde/gezag",2017,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11670,3 Gewelds- en seksuele misdrijven,2013,Naarden,Noord-Holland,35.0,3.0,0.0003443187407771766,Midden
11671,3 Gewelds- en seksuele misdrijven,2014,Naarden,Noord-Holland,35.0,4.0,0.0003443187407771766,Midden
11672,3 Gewelds- en seksuele misdrijven,2015,Naarden,Noord-Holland,40.0,5.0,0.0003935071323167733,Midden
11673,3 Gewelds- en seksuele misdrijven,2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11674,3 Gewelds- en seksuele misdrijven,2017,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11675,4 Misdrijven WvSr (overig),2013,Naarden,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
11676,4 Misdrijven WvSr (overig),2014,Naarden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11677,4 Misdrijven WvSr (overig),2015,Naarden,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
11678,4 Misdrijven WvSr (overig),2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11679,4 Misdrijven WvSr (overig),2017,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
11680,5 Verkeersmisdrijven,2013,Naarden,Noord-Holland,170.0,18.0,0.0016724053123462863,Midden
11681,5 Verkeersmisdrijven,2014,Naarden,Noord-Holland,130.0,17.0,0.001278898180029513,Midden
11682,5 Verkeersmisdrijven,2015,Naarden,Noord-Holland,125.0,16.0,0.0012297097884899164,Midden
11683,5 Verkeersmisdrijven,2016,Naarden,Noord-Holland,0.0,0.0,0.0,Laag
